"","ID","items","trial","cor2","RT","AHA","surprise","task","sample","sex","age","citizenship","english_proficiency","education","cor1","alternative","AHA_fac","task_f","sample_f","suddenness","visual_pic","conceptual_pic","solution_pic","PC_CD_conc","CS_CD_conc","PS_CD_conc","PC_Vis_HR","CS_Vis_HR","PS_Vis_HR","items_utf8","V1","V2","V3","cor2_f","T123Solve_lch","AHA_num","PC_LCH","PS_LCH","CS_LCH","T123_lch"
"79","266","t.jpg",63,1,8.55,"noAHA",6,"VRAT","english",0,28,"U.S.A.",6,"BA/BSc",1,0,"noAHA","VRAT","english",1,"t.jpg","jogginghose.jpg","t-shirt.jpg",0.31,0.6,0.25,12.93442623,23.55737705,37.19354839,"t.jpg","t.jpg","","","1",NA,0,0.22629,0.20938,0.41972,NA
"80","266","MASTER - TOSS - FINGER",7,1,5.991,"noAHA",5,"CRA","english",0,28,"U.S.A.",6,"BA/BSc",1,0,"noAHA","CRA","english",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER - TOSS - FINGER","MASTER","TOSS","FINGER","1",1.1012,0,NA,NA,NA,1.04253333333333
"81","266","PIKE - COAT - SIGNAL",11,1,13.992,"noAHA",5,"CRA","english",0,28,"U.S.A.",6,"BA/BSc",1,0,"noAHA","CRA","english",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PIKE - COAT - SIGNAL","PIKE","COAT","SIGNAL","1",1.39986666666667,0,NA,NA,NA,1.44443333333333
"82","266","SAGE - PAINT - HAIR",12,1,14.891,"noAHA",5,"CRA","english",0,28,"U.S.A.",6,"BA/BSc",1,0,"noAHA","CRA","english",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SAGE - PAINT - HAIR","SAGE","PAINT","HAIR","1",1.4248,0,NA,NA,NA,1.3579
"83","266","WAGON - BREAK - RADIO",13,1,19.285,"noAHA",5,"CRA","english",0,28,"U.S.A.",6,"BA/BSc",1,0,"noAHA","CRA","english",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WAGON - BREAK - RADIO","WAGON","BREAK","RADIO","1",1.65393333333333,0,NA,NA,NA,1.21333333333333
"84","266","wheel.jpg",6,1,26.659,"noAHA",5,"VRAT","english",0,28,"U.S.A.",6,"BA/BSc",1,0,"noAHA","VRAT","english",2,"wheel.jpg","backofen.jpg","pizza.jpg",0.44,0.38,0.32,19.48387097,12.83606557,57.984375,"wheel.jpg","wheel.jpg","","","1",NA,0,0.38685,0.41972,0.35745,NA
"85","266","glocke.jpg",7,1,20.27,"noAHA",5,"VRAT","english",0,28,"U.S.A.",6,"BA/BSc",1,1,"noAHA","VRAT","english",2,"glocke.jpg","schal.jpg","hut.jpg",0.4,0.38,0.36,21.52459016,12.67213115,31.81967213,"glocke.jpg","glocke.jpg","","","1",NA,0,0.41972,0.45698,0.41972,NA
"86","266","rettungsring.jpg",13,1,17.416,"noAHA",5,"VRAT","english",0,28,"U.S.A.",6,"BA/BSc",1,1,"noAHA","VRAT","english",2,"rettungsring.jpg","muffin.jpg","donut.jpg",0.37,0.61,0.44,14.30645161,27.49206349,64.28571429,"rettungsring.jpg","rettungsring.jpg","","","1",NA,0,0.30657,0.28424,0.61315,NA
"87","266","spade.jpg",23,0,21.645,"noAHA",5,"VRAT","english",0,28,"U.S.A.",6,"BA/BSc",1,0,"noAHA","VRAT","english",2,"spade.jpg","cake1.jpg","cakeserver.jpg",0.35,0.41,0.57,9.887096774,8.704918033,70.09375,"spade.jpg","spade.jpg","","","0",NA,0,0.35745,0.38685,0.30657,NA
"88","266","libelle.jpg",26,0,36.655,"noAHA",5,"VRAT","english",0,28,"U.S.A.",6,"BA/BSc",1,0,"noAHA","VRAT","english",2,"libelle.jpg","puppe.jpg","fairy.jpg",0.41,0.34,0.42,14.75,66.38709677,54.38709677,"libelle.jpg","libelle.jpg","","","0",NA,0,0.17834,0.26356,0.35745,NA
"89","266","bowtie.jpg",10,0,14.591,"noAHA",4,"VRAT","english",0,28,"U.S.A.",6,"BA/BSc",1,0,"noAHA","VRAT","english",3,"bowtie.jpg","kaefer.jpg","butterfly.jpg",0.36,0.54,0.4,10.20634921,25.79032258,56.64516129,"bowtie.jpg","bowtie.jpg","","","0",NA,0,0.16402,0.16402,0.55088,NA
"90","266","vogelkaefig.jpg",11,0,10.845,"noAHA",4,"VRAT","english",0,28,"U.S.A.",6,"BA/BSc",1,0,"noAHA","VRAT","english",3,"vogelkaefig.jpg","gavel.jpg","prison.jpg",0.26,0.17,0.38,10.18032787,8.777777778,54.82258065,"vogelkaefig.jpg","vogelkaefig.jpg","","","0",NA,0,0.45698,0.41972,0.33085,NA
"91","266","iglo.jpg",33,0,14.252,"noAHA",4,"VRAT","english",0,28,"U.S.A.",6,"BA/BSc",1,0,"noAHA","VRAT","english",3,"iglo.jpg","baseball.jpg","cap.jpg",0.35,0.74,0.39,10.25396825,9.836065574,53.78688525,"iglo.jpg","iglo.jpg","","","0",NA,0,0.30657,0.30657,0.55088,NA
"92","266","dreieck.jpg",59,1,5.2,"noAHA",4,"VRAT","english",0,28,"U.S.A.",6,"BA/BSc",1,0,"noAHA","VRAT","english",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dreieck.png","dreieck.png","","","1",NA,0,0.19343,0.17834,NA,NA
"93","266","mosaik.jpg",4,0,10.458,"noAHA",3,"VRAT","english",0,28,"U.S.A.",6,"BA/BSc",1,0,"noAHA","VRAT","english",4,"mosaik.jpg","poster_eiffel.jpg","puzzle.jpg",0.47,0.39,0.63,40.90322581,38.24590164,57.31147541,"mosaik.jpg","mosaik.jpg","","","0",NA,0,0.5,0.45698,0.41972,NA
"94","266","reinigungsmittel.jpg",25,1,1.958,"noAHA",3,"VRAT","english",0,28,"U.S.A.",6,"BA/BSc",1,1,"noAHA","VRAT","english",4,"reinigungsmittel.jpg","bird.jpg","swan.jpg",0.24,0.66,0.17,20,47.93650794,52.01639344,"reinigungsmittel.jpg","reinigungsmittel.jpg","","","1",NA,0,0.20938,0.16402,0.5,NA
"95","266","schwamm.jpg",38,0,2.986,"noAHA",3,"VRAT","english",0,28,"U.S.A.",6,"BA/BSc",1,0,"noAHA","VRAT","english",4,"schwamm.jpg","kuh.jpg","cheese.jpg",0.34,0.44,0.41,9.142857143,12.59016393,76.90163934,"schwamm.jpg","schwamm.jpg","","","0",NA,0,0.26356,0.30657,0.33085,NA
"96","266","BOOT - SUMMER - GROUND",4,0,NA,NA,NA,"CRA","english",0,28,"U.S.A.",6,"BA/BSc",0,0,NA,"CRA","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BOOT - SUMMER - GROUND","BOOT","SUMMER","GROUND","0",1.4917,NA,NA,NA,NA,1.39303333333333
"97","266","MOUSE - BEAR - SAND",5,0,NA,NA,NA,"CRA","english",0,28,"U.S.A.",6,"BA/BSc",0,0,NA,"CRA","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MOUSE - BEAR - SAND","MOUSE","BEAR","SAND","0",1.0992,NA,NA,NA,NA,1.22546666666667
"98","266","ladder1.jpg",12,0,NA,NA,NA,"VRAT","english",0,28,"U.S.A.",6,"BA/BSc",0,0,NA,"VRAT","english",NA,"ladder1.jpg","Lok.jpg","tracks.jpg",0.31,0.42,0.29,9.393442623,15.72580645,49.38709677,"ladder1.jpg","ladder1.jpg","","","0",NA,NA,0.33085,0.45698,0.38685,NA
"99","266","schachtel.jpg",15,0,NA,NA,NA,"VRAT","english",0,28,"U.S.A.",6,"BA/BSc",0,0,NA,"VRAT","english",NA,"schachtel.jpg","motherboard.jpg","laptop.jpg",0.44,0.61,0.51,32.45901639,29.65079365,71.77419355,"schachtel.jpg","schachtel.jpg","","","0",NA,NA,0.45698,0.45698,0.55088,NA
"100","266","krabbe.jpg",18,0,NA,NA,NA,"VRAT","english",0,28,"U.S.A.",6,"BA/BSc",0,0,NA,"VRAT","english",NA,"krabbe.jpg","nagel1.jpg","pliers.jpg",0.37,0.28,0.33,9.360655738,12.5483871,27.62903226,"krabbe.jpg","krabbe.jpg","","","0",NA,NA,0.17834,0.17834,0.69343,NA
"101","266","penguin.jpg",31,0,NA,NA,NA,"VRAT","english",0,28,"U.S.A.",6,"BA/BSc",0,0,NA,"VRAT","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"penguin.png","penguin.png","","","0",NA,NA,0.15041,0.2443,NA,NA
"102","269","lupe.jpg",62,0,3.816,"xAHA",5,"VRAT","english",1,49,"U.S.A.",6,"High School",1,0,"xAHA","VRAT","english",2,"lupe.jpg","topf.jpg","pan.jpg",0.37,0.64,0.41,17.96721311,24.67213115,72.2295082,"lupe.jpg","lupe.jpg","","","0",NA,1,0.41972,0.41972,0.69343,NA
"103","269","WATER - MINE - SHAKER",8,1,1.101,"xAHA",4,"CRA","english",1,49,"U.S.A.",6,"High School",1,0,"xAHA","CRA","english",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WATER - MINE - SHAKER","WATER","MINE","SHAKER","1",1.5168,1,NA,NA,NA,1.5258
"104","269","CREAM - SKATE - WATER",10,1,1.011,"xAHA",4,"CRA","english",1,49,"U.S.A.",6,"High School",1,0,"xAHA","CRA","english",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CREAM - SKATE - WATER","CREAM","SKATE","WATER","1",1.65923333333333,1,NA,NA,NA,1.2485
"105","269","PIKE - COAT - SIGNAL",13,1,1.143,"xAHA",4,"CRA","english",1,49,"U.S.A.",6,"High School",1,0,"xAHA","CRA","english",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PIKE - COAT - SIGNAL","PIKE","COAT","SIGNAL","1",1.39986666666667,1,NA,NA,NA,1.44443333333333
"106","269","CANE - DADDY - PLUM",14,1,0.033,"xAHA",4,"CRA","english",1,49,"U.S.A.",6,"High School",1,0,"xAHA","CRA","english",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CANE - DADDY - PLUM","CANE","DADDY","PLUM","1",0.7473,1,NA,NA,NA,0.8961
"107","269","COTTAGE - SWISS - CAKE",20,1,0.261,"xAHA",4,"CRA","english",1,49,"U.S.A.",6,"High School",1,0,"xAHA","CRA","english",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COTTAGE - SWISS - CAKE","COTTAGE","SWISS","CAKE","1",1.9364,1,NA,NA,NA,1.1259
"108","269","roots.jpg",35,1,3.812,"xAHA",4,"VRAT","english",1,49,"U.S.A.",6,"High School",1,0,"xAHA","VRAT","english",3,"roots.jpg","blut.jpg","veins.jpg",0.32,0.38,0.34,19.52380952,36.08196721,68.39344262,"roots.jpg","roots.jpg","","","1",NA,1,0.41972,0.33085,0.30657,NA
"109","269","stempel.jpg",39,1,5.604,"xAHA",4,"VRAT","english",1,49,"U.S.A.",6,"High School",1,0,"xAHA","VRAT","english",3,"stempel.jpg","nail.jpg","hammer.jpg",0.35,0.38,0.37,14.14285714,50.37704918,23.61290323,"stempel.jpg","stempel.jpg","","","1",NA,1,0.38685,0.38685,0.69343,NA
"110","269","kette.jpg",40,1,3.188,"xAHA",4,"VRAT","english",1,49,"U.S.A.",6,"High School",1,0,"xAHA","VRAT","english",3,"kette.jpg","dog.jpg","halsband.jpg",0.27,0.34,0.48,12.65079365,9.508196721,52.35483871,"kette.jpg","kette.jpg","","","1",NA,1,0.30657,0.55088,0.30657,NA
"111","269","umdreher.jpg",49,1,1.553,"xAHA",4,"VRAT","english",1,49,"U.S.A.",6,"High School",1,0,"xAHA","VRAT","english",3,"umdreher.jpg","muecke.jpg","flyswat.jpg",0.41,0.37,0.53,11.09836066,10.17741935,68.06557377,"umdreher.jpg","umdreher.jpg","","","1",NA,1,0.15041,0.45698,0.17834,NA
"112","269","schwamm.jpg",52,1,16.066,"xAHA",4,"VRAT","english",1,49,"U.S.A.",6,"High School",1,0,"xAHA","VRAT","english",3,"schwamm.jpg","kuh.jpg","cheese.jpg",0.34,0.44,0.41,9.142857143,12.59016393,76.90163934,"schwamm.jpg","schwamm.jpg","","","1",NA,1,0.26356,0.30657,0.33085,NA
"113","269","zwiebelturm.jpg",54,0,10.887,"xAHA",4,"VRAT","english",1,49,"U.S.A.",6,"High School",1,0,"xAHA","VRAT","english",3,"zwiebelturm.jpg","moehren.jpg","zwiebel.jpg",0.38,0.72,0.44,14.22580645,28.88709677,60.56451613,"zwiebelturm.jpg","zwiebelturm.jpg","","","0",NA,1,0.33085,0.35745,0.61315,NA
"114","269","seife2.jpg",61,1,5.279,"xAHA",4,"VRAT","english",1,49,"U.S.A.",6,"High School",1,0,"xAHA","VRAT","english",3,"seife2.jpg","monitor.jpg","computermouse.jpg",0.3,0.53,0.44,23.92063492,11.22580645,56.80645161,"seife2.jpg","seife2.jpg","","","1",NA,1,0.38685,0.38685,0.38685,NA
"115","269","libelle.jpg",63,1,5.611,"xAHA",4,"VRAT","english",1,49,"U.S.A.",6,"High School",1,0,"xAHA","VRAT","english",3,"libelle.jpg","puppe.jpg","fairy.jpg",0.41,0.34,0.42,14.75,66.38709677,54.38709677,"libelle.jpg","libelle.jpg","","","1",NA,1,0.17834,0.26356,0.35745,NA
"116","269","SLEEPING - BEAN - TRASH",5,1,1.4,"xAHA",3,"CRA","english",1,49,"U.S.A.",6,"High School",1,0,"xAHA","CRA","english",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLEEPING - BEAN - TRASH","SLEEPING","BEAN","TRASH","1",1.1296,1,NA,NA,NA,1.07113333333333
"117","269","grapes.jpg",10,1,10.107,"xAHA",3,"VRAT","english",1,49,"U.S.A.",6,"High School",1,0,"xAHA","VRAT","english",4,"grapes.jpg","partyhat.jpg","ballons.jpg",0.45,0.53,0.38,12.96774194,27.18032787,70.4516129,"grapes.jpg","grapes.jpg","","","1",NA,1,0.26356,0.30657,0.33085,NA
"118","269","zuckerrohr.jpg",18,1,12.78,"xAHA",3,"VRAT","english",1,49,"U.S.A.",6,"High School",1,0,"xAHA","VRAT","english",4,"zuckerrohr.jpg","wheelchair.jpg","walkingstick.jpg",0.28,0.54,0.34,8.426229508,11.078125,29.19672131,"zuckerrohr.jpg","zuckerrohr.jpg","","","1",NA,1,0.26356,0.28424,0.41972,NA
"119","269","snake.jpg",19,1,5.044,"xAHA",3,"VRAT","english",1,49,"U.S.A.",6,"High School",1,0,"xAHA","VRAT","english",4,"snake.jpg","pants.jpg","belt.jpg",0.31,0.39,0.27,8.564516129,8.016393443,70.90163934,"snake.jpg","snake.jpg","","","1",NA,1,0.20938,0.20938,0.55088,NA
"120","269","schwamm2.jpg",24,1,4.605,"xAHA",3,"VRAT","english",1,49,"U.S.A.",6,"High School",1,0,"xAHA","VRAT","english",4,"schwamm2.jpg","anspitzer.jpg","radiergummi.jpg",0.51,0.71,0.51,48.5,31.75806452,54.93548387,"schwamm2.jpg","schwamm2.jpg","","","1",NA,1,0.38685,0.38685,0.69343,NA
"121","269","blumenkohl.jpg",31,1,2.822,"xAHA",3,"VRAT","english",1,49,"U.S.A.",6,"High School",1,0,"xAHA","VRAT","english",4,"blumenkohl.jpg","filmkamera.jpg","popcorn.jpg",0.28,0.48,0.64,8.409836066,9.508196721,75.63492063,"blumenkohl.jpg","blumenkohl.jpg","","","1",NA,1,0.26356,0.45698,0.30657,NA
"122","269","gun36.jpg",42,1,5.524,"xAHA",3,"VRAT","english",1,49,"U.S.A.",6,"High School",1,0,"xAHA","VRAT","english",4,"gun36.jpg","comb.jpg","hairdryer.jpg",0.3,0.39,0.42,18.3968254,23.5625,83.27419355,"gun36.jpg","gun36.jpg","","","1",NA,1,0.5,0.61315,0.55088,NA
"123","269","ski.jpg",51,1,5.073,"xAHA",3,"VRAT","english",1,49,"U.S.A.",6,"High School",1,0,"xAHA","VRAT","english",4,"ski.jpg","noodles.jpg","chopsticks.jpg",0.39,0.56,0.48,8.564516129,9.62295082,52.03278689,"ski.jpg","ski.jpg","","","1",NA,1,0.30657,0.35745,0.33085,NA
"124","269","schachtel.jpg",64,1,1.96,"xAHA",3,"VRAT","english",1,49,"U.S.A.",6,"High School",1,0,"xAHA","VRAT","english",4,"schachtel.jpg","motherboard.jpg","laptop.jpg",0.44,0.61,0.51,32.45901639,29.65079365,71.77419355,"schachtel.jpg","schachtel.jpg","","","1",NA,1,0.45698,0.45698,0.55088,NA
"125","269","spade.jpg",12,0,18.026,"noAHA",7,"VRAT","english",1,49,"U.S.A.",6,"High School",1,0,"noAHA","VRAT","english",0,"spade.jpg","cake1.jpg","cakeserver.jpg",0.35,0.41,0.57,9.887096774,8.704918033,70.09375,"spade.jpg","spade.jpg","","","0",NA,0,0.35745,0.38685,0.30657,NA
"126","269","vogelkaefig.jpg",15,0,29.851,"noAHA",7,"VRAT","english",1,49,"U.S.A.",6,"High School",1,0,"noAHA","VRAT","english",0,"vogelkaefig.jpg","gavel.jpg","prison.jpg",0.26,0.17,0.38,10.18032787,8.777777778,54.82258065,"vogelkaefig.jpg","vogelkaefig.jpg","","","0",NA,0,0.45698,0.41972,0.33085,NA
"127","269","ferriswheel1.jpg",22,0,28.578,"noAHA",7,"VRAT","english",1,49,"U.S.A.",6,"High School",1,0,"noAHA","VRAT","english",0,"ferriswheel1.jpg","wheat.jpg","watermill.jpg",0.35,0.34,0.47,13.96721311,9.919354839,68.90163934,"ferriswheel1.jpg","ferriswheel1.jpg","","","0",NA,0,0.35745,0.41972,0.33085,NA
"128","269","reinigungsmittel.jpg",26,0,14.823,"noAHA",7,"VRAT","english",1,49,"U.S.A.",6,"High School",1,0,"noAHA","VRAT","english",0,"reinigungsmittel.jpg","bird.jpg","swan.jpg",0.24,0.66,0.17,20,47.93650794,52.01639344,"reinigungsmittel.jpg","reinigungsmittel.jpg","","","0",NA,0,0.20938,0.16402,0.5,NA
"129","269","strassenlampe.jpg",28,0,29.606,"noAHA",7,"VRAT","english",1,49,"U.S.A.",6,"High School",1,0,"noAHA","VRAT","english",0,"strassenlampe.jpg","crown.jpg","scepter.jpg",0.32,0.4,0.28,25.0483871,21.09677419,68.48387097,"strassenlampe.jpg","strassenlampe.jpg","","","0",NA,0,0.45698,0.41972,0.5,NA
"130","269","knopf.jpg",30,1,19.446,"noAHA",7,"VRAT","english",1,49,"U.S.A.",6,"High School",1,0,"noAHA","VRAT","english",0,"knopf.jpg","hole.jpg","gullycover.jpg",0.47,0.46,0.38,46.80952381,58.70491803,66.62295082,"knopf.jpg","knopf.jpg","","","1",NA,0,0.26356,0.38685,0.30657,NA
"131","269","magnet.jpg",34,0,13.816,"noAHA",7,"VRAT","english",1,49,"U.S.A.",6,"High School",1,0,"noAHA","VRAT","english",0,"magnet.jpg","shoes.jpg","hufe.jpg",0.33,0.42,0.36,15.67213115,19.19354839,85.98360656,"magnet.jpg","magnet.jpg","","","0",NA,0,0.33085,0.35745,0.35745,NA
"132","269","golfball.jpg",46,0,16.016,"noAHA",7,"VRAT","english",1,49,"U.S.A.",6,"High School",1,0,"noAHA","VRAT","english",0,"golfball.jpg","astronaut.jpg","moon.jpg",0.31,0.29,0.4,18.17741935,15.87096774,73.41935484,"golfball.jpg","golfball.jpg","","","0",NA,0,0.17834,0.30657,0.22629,NA
"133","269","friedegg.jpg",48,1,23.031,"noAHA",7,"VRAT","english",1,49,"U.S.A.",6,"High School",1,0,"noAHA","VRAT","english",0,"friedegg.jpg","cassett5.jpg","cd.jpg",0.4,0.73,0.39,17.63934426,21.42857143,59.86885246,"friedegg.jpg","friedegg.jpg","","","1",NA,0,0.38685,0.38685,0.69343,NA
"134","269","bag.jpg",57,0,10.934,"noAHA",7,"VRAT","english",1,49,"U.S.A.",6,"High School",1,0,"noAHA","VRAT","english",0,"bag.jpg","key.jpg","lock.jpg",0.42,0.34,0.33,9.540983607,13.46031746,81.09375,"bag.jpg","bag.jpg","","","0",NA,0,0.41972,0.38685,0.5,NA
"135","269","AGE - MILE - SAND",9,1,14.859,"noAHA",6,"CRA","english",1,49,"U.S.A.",6,"High School",1,0,"noAHA","CRA","english",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AGE - MILE - SAND","AGE","MILE","SAND","1",1.32276666666667,0,NA,NA,NA,1.3022
"136","269","mutter2.jpg",5,0,21.782,"noAHA",6,"VRAT","english",1,49,"U.S.A.",6,"High School",1,0,"noAHA","VRAT","english",1,"mutter2.jpg","bee.jpg","honeycomb.jpg",0.5,0.45,0.53,8.442622951,15.03278689,21.24590164,"mutter2.jpg","mutter2.jpg","","","0",NA,0,0.13743,0.35745,0.20938,NA
"137","269","stecknadel.jpg",6,1,11.975,"noAHA",6,"VRAT","english",1,49,"U.S.A.",6,"High School",1,0,"noAHA","VRAT","english",1,"stecknadel.jpg","bonbon.jpg","lolli.jpg",0.4,0.47,0.39,17.36065574,21.82539683,87.62903226,"stecknadel.jpg","stecknadel.jpg","","","1",NA,0,0.28424,0.26356,0.61315,NA
"138","269","schlauch.jpg",11,0,31.221,"noAHA",6,"VRAT","english",1,49,"U.S.A.",6,"High School",1,0,"noAHA","VRAT","english",1,"schlauch.jpg","giftflasche.jpg","snake.jpg",0.32,0.29,0.31,7.606557377,20.83606557,57.31746032,"schlauch.jpg","schlauch.jpg","","","0",NA,0,0.41972,0.20938,0.26356,NA
"139","269","tvtower.jpg",21,1,20.045,"noAHA",6,"VRAT","english",1,49,"U.S.A.",6,"High School",1,1,"noAHA","VRAT","english",1,"tvtower.jpg","tabletten.jpg","spritze.jpg",0.2,0.54,0.17,8.950819672,9.209677419,70.86885246,"tvtower.jpg","tvtower.jpg","","","1",NA,0,0.33085,0.38685,0.5,NA
"140","269","octopus.jpg",27,1,12.313,"noAHA",6,"VRAT","english",1,49,"U.S.A.",6,"High School",1,0,"noAHA","VRAT","english",1,"octopus1.jpg","saugnapf2.jpg","octopus.jpg",0.6,0.54,0.5,36.04761905,14.85714286,48.70967742,"octopus.jpg","octopus.jpg","","","1",NA,0,NA,0.19343,0.19343,NA
"141","269","bowlingpins.jpg",29,1,21.158,"noAHA",6,"VRAT","english",1,49,"U.S.A.",6,"High School",1,1,"noAHA","VRAT","english",1,"bowlingpins.jpg","glas.jpg","bottle.jpg",0.35,0.7,0.33,20.75806452,22.16393443,67.20634921,"bowlingpins.jpg","bowlingpins.jpg","","","1",NA,0,0.41972,0.41972,0.55088,NA
"142","269","verteilersteckdose.jpg",32,1,20.79,"noAHA",6,"VRAT","english",1,49,"U.S.A.",6,"High School",1,0,"noAHA","VRAT","english",1,"verteilersteckdose.jpg","turnsign.jpg","trafficlight.jpg",0.41,0.48,0.31,8.950819672,12.29508197,67.49180328,"verteilersteckdose.jpg","verteilersteckdose.jpg","","","1",NA,0,0.38685,0.38685,0.35745,NA
"143","269","dreieck.jpg",37,0,29.433,"noAHA",6,"VRAT","english",1,49,"U.S.A.",6,"High School",1,0,"noAHA","VRAT","english",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dreieck.png","dreieck.png","","","0",NA,0,0.19343,0.17834,NA,NA
"144","269","turkperl.jpg",44,1,13.535,"noAHA",6,"VRAT","english",1,49,"U.S.A.",6,"High School",1,1,"noAHA","VRAT","english",1,"turkperl.jpg","binocu8.jpg","eye.jpg",0.43,0.38,0.33,15.67741935,12.9375,63.03278689,"turkperl.jpg","turkperl.jpg","","","1",NA,0,0.28424,0.28424,0.28424,NA
"145","269","handy.jpg",45,0,13.843,"noAHA",6,"VRAT","english",1,49,"U.S.A.",6,"High School",1,0,"noAHA","VRAT","english",1,"handy.jpg","rechenschieber.jpg","taschenrechner.jpg",0.46,0.58,0.62,10.90163934,16.09677419,69.75806452,"handy.jpg","handy.jpg","","","0",NA,0,0.45698,0.38685,0.45698,NA
"146","269","pfau.jpg",55,1,33.847,"noAHA",6,"VRAT","english",1,49,"U.S.A.",6,"High School",1,0,"noAHA","VRAT","english",1,"pfau.jpg","ventilator.jpg","faecher.jpg",0.35,0.36,0.38,22.890625,14.68852459,82.08196721,"pfau.jpg","pfau.jpg","","","1",NA,0,0.19343,0.20938,0.41972,NA
"147","269","murmel.jpg",56,1,14.979,"noAHA",6,"VRAT","english",1,49,"U.S.A.",6,"High School",1,0,"noAHA","VRAT","english",1,"murmel.jpg","trampolin.jpg","flummi.jpg",0.37,0.5,0.51,13.95081967,13.49206349,83.96774194,"murmel.jpg","murmel.jpg","","","1",NA,0,0.38685,0.41972,0.35745,NA
"148","269","streichholz.jpg",59,0,24.112,"noAHA",6,"VRAT","english",1,49,"U.S.A.",6,"High School",1,0,"noAHA","VRAT","english",1,"streichholz.jpg","cheeseburger.jpg","fries.jpg",0.43,0.58,0.44,7.306451613,12.85245902,45.9047619,"streichholz.jpg","streichholz.jpg","","","0",NA,0,0.33085,0.35745,0.5,NA
"149","269","gasflasche.jpg",60,0,23.361,"noAHA",6,"VRAT","english",1,49,"U.S.A.",6,"High School",1,0,"noAHA","VRAT","english",1,"gasflasche.jpg","feuer.jpg","feuerloescher.jpg",0.38,0.37,0.58,11.3968254,13.72131148,78.12903226,"gasflasche.jpg","gasflasche.jpg","","","0",NA,0,0.2443,0.38685,0.20938,NA
"150","269","SAGE - PAINT - HAIR",7,1,8.914,"noAHA",5,"CRA","english",1,49,"U.S.A.",6,"High School",1,0,"noAHA","CRA","english",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SAGE - PAINT - HAIR","SAGE","PAINT","HAIR","1",1.4248,0,NA,NA,NA,1.3579
"151","269","WORM - SHELF - END",17,1,1.672,"noAHA",5,"CRA","english",1,49,"U.S.A.",6,"High School",1,0,"noAHA","CRA","english",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WORM - SHELF - END","WORM","SHELF","END","1",1.1012,0,NA,NA,NA,1.1796
"152","269","MOUSE - BEAR - SAND",21,1,1.703,"noAHA",5,"CRA","english",1,49,"U.S.A.",6,"High School",1,0,"noAHA","CRA","english",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MOUSE - BEAR - SAND","MOUSE","BEAR","SAND","1",1.0992,0,NA,NA,NA,1.22546666666667
"153","269","lindenblatt.jpg",16,1,15.959,"noAHA",5,"VRAT","english",1,49,"U.S.A.",6,"High School",1,1,"noAHA","VRAT","english",2,"lindenblatt.jpg","kartenspiel.jpg","pik.jpg",0.36,0.27,0.3,9.901639344,10.98412698,74.4516129,"lindenblatt.jpg","lindenblatt.jpg","","","1",NA,0,0.38685,0.33085,0.33085,NA
"154","269","sleepingbag.jpg",23,1,13.021,"noAHA",5,"VRAT","english",1,49,"U.S.A.",6,"High School",1,0,"noAHA","VRAT","english",2,"sleepingbag.jpg","egypt.jpg","mummy.jpg",0.35,0.45,0.32,11.16129032,18.31147541,82.40983607,"sleepingbag.jpg","sleepingbag.jpg","","","1",NA,0,0.41972,0.41972,0.41972,NA
"155","269","mosaik.jpg",43,0,8.452,"noAHA",5,"VRAT","english",1,49,"U.S.A.",6,"High School",1,0,"noAHA","VRAT","english",2,"mosaik.jpg","poster_eiffel.jpg","puzzle.jpg",0.47,0.39,0.63,40.90322581,38.24590164,57.31147541,"mosaik.jpg","mosaik.jpg","","","0",NA,0,0.5,0.45698,0.41972,NA
"156","269","ordner.jpg",47,1,3.949,"noAHA",5,"VRAT","english",1,49,"U.S.A.",6,"High School",1,0,"noAHA","VRAT","english",2,"ordner.jpg","clef.jpg","accordion.jpg",0.39,0.33,0.36,17,19.96825397,69.80327869,"ordner.jpg","ordner.jpg","","","1",NA,0,0.2443,0.35745,0.2443,NA
"157","269","porcupine.jpg",50,1,9.07,"noAHA",5,"VRAT","english",1,49,"U.S.A.",6,"High School",1,0,"noAHA","VRAT","english",2,"porcupine.jpg","garbcoll.jpg","broom.jpg",0.48,0.58,0.39,7.85483871,13.42622951,24.76190476,"porcupine.jpg","porcupine.jpg","","","1",NA,0,0.15041,0.17834,0.69343,NA
